CountyName,PrecinctCode,PrecinctName,Description,HouseNum,PrefixDirectionDesc,Street,StreetTypeDesc,SuffixdirectionDesc,City,StateDesc,PostalCode,Line2,Comment,DayPhone,HandicapAccessible
PHILADELPHIA,2229,PHILA WD 22 DIV 29,22/29 A B DAY SCHOOL,NULL,NULL,CRITTENDEN & JOHNSON STS,NULL,NULL,PHILADELPHIA,PA,191,NULL,F H,NULL,NO
PHILADELPHIA,2301,PHILA WD 23 DIV 01,23/01 ST MARKS CHURCH FRANKFORD,4442,NULL,FRANKFORD,AVE,NULL,PHILADELPHIA,PA,191,NULL,N N,NULL,YES
PHILADELPHIA,2302,PHILA WD 23 DIV 02,23/02 ST MARKS CHURCH FRANKFORD,4442,NULL,FRANKFORD,AVE,NULL,PHILADELPHIA,PA,191,NULL,N L,NULL,YES
PHILADELPHIA,2303,PHILA WD 23 DIV 03,23/03 ST MARKS CHURCH FRANKFORD,4442,NULL,FRANKFORD,AVE,NULL,PHILADELPHIA,PA,191,NULL,N L,NULL,YES
PHILADELPHIA,2304,PHILA WD 23 DIV 04,23/04 SIMPSON RECREATION CTR,NULL,NULL,ARROTT & LARGE STS,NULL,NULL,PHILADELPHIA,PA,NULL,NULL,B L,,NO
PHILADELPHIA,2305,PHILA WD 23 DIV 05,23/05 FRANKFORD BRANCH LIBRARY,4634,NULL,FRANKFORD,AVE,NULL,PHILADELPHIA,PA,191,NULL,N L,NULL,YES
PHILADELPHIA,2306,PHILA WD 23 DIV 06,23/06 FRANKFORD BRANCH LIBRARY,4634,NULL,FRANKFORD,AVE,NULL,PHILADELPHIA,PA,NULL,@OVERINGTON ST,F H,NULL,NO
PHILADELPHIA,2307,PHILA WD 23 DIV 07,23/07 FRANKFORD BRANCH LIBRARY,4634,NULL,FRANKFORD,AVE,NULL,PHILADELPHIA,PA,NULL,@ OVERINGTON ST,F H,NULL,NO
PHILADELPHIA,2308,PHILA WD 23 DIV 08,23/08 SIMPSON RECREATION CTR,NULL,NULL,ARROTT & LARGE STS,NULL,NULL,PHILADELPHIA,PA,NULL,NULL,B L,,NO
PHILADELPHIA,2309,PHILA WD 23 DIV 09,23/09 FRANKFORD HIGH SCHOOL,NULL,NULL,OXFORD AVE & WAKELING ST,NULL,NULL,PHILADELPHIA,PA,191,NULL,B L,NULL,YES
PHILADELPHIA,2310,PHILA WD 23 DIV 10,23/10 STRING THEORY CHARTER SCHOOL,NULL,NULL,LARGE & DYRE STS,NULL,NULL,PHILADELPHIA,PA,191,NULL,B N,NULL,YES
PHILADELPHIA,2311,PHILA WD 23 DIV 11,23/11 FELTONVILLE YOUTH CLUB,4800,NULL,WHITAKER,AVE,NULL,PHILADELPHIA,PA,NULL,NULL,B L,,NO
PHILADELPHIA,2312,PHILA WD 23 DIV 12,23/12 FELTONVILLE YOUTH CLUB,4800,NULL,WHITAKER,AVE,NULL,PHILADELPHIA,PA,NULL,NULL,B L,,NO
PHILADELPHIA,2313,PHILA WD 23 DIV 13,23/13 STRING THEORY CHARTER SCHOOL,NULL,NULL,LARGE & DYRE STS,NULL,NULL,PHILADELPHIA,PA,191,NULL,B N,NULL,YES
PHILADELPHIA,2314,PHILA WD 23 DIV 14,23/14 FIRST PHILA PREP CHARTER,4300,NULL,TACONY,ST,NULL,PHILADELPHIA,PA,191,NULL,F H,NULL,YES
PHILADELPHIA,2315,PHILA WD 23 DIV 15,23/15 CARMELLA RECREATION CENTER,NULL,NULL,TULIP & WAKELING STS,NULL,NULL,PHILADELPHIA,PA,NULL,NULL,B N,NULL,NO
PHILADELPHIA,2316,PHILA WD 23 DIV 16,23/16 STEARNE SCHOOL,1655,NULL,UNITY,ST,NULL,PHILADELPHIA,PA,NULL,NULL,N L,NULL,NO
PHILADELPHIA,2317,PHILA WD 23 DIV 17,23/17 AMERICAN LEGION POST,2006,NULL,ORTHODOX,ST,NULL,PHILADELPHIA,PA,1,NULL,N N,NULL,NO
PHILADELPHIA,2318,PHILA WD 23 DIV 18,23/18 WHITEHALL RES COUNCIL OFFICE,1824,NULL,FOULKROD,ST,NULL,PHILADELPHIA,PA,NULL,NULL,B N,,NO
PHILADELPHIA,2319,PHILA WD 23 DIV 19,23/19 GAMBREL RECREATION CENTER,NULL,NULL,DITMAN & WAKELING STS,NULL,NULL,PHILADELPHIA,PA,NULL,NULL,N N,NULL,NO
PHILADELPHIA,2320,PHILA WD 23 DIV 20,23/20 FIREHOUSE,NULL,NULL,DARRAH & FOULKROD STS,NULL,NULL,PHILADELPHIA,PA,191,NULL,B L,NULL,YES
PHILADELPHIA,2321,PHILA WD 23 DIV 21,23/21 FIREHOUSE,NULL,NULL,DARRAH & FOULKROD STS,NULL,NULL,PHILADELPHIA,PA,191,NULL,B L,NULL,YES
PHILADELPHIA,2322,PHILA WD 23 DIV 22,23/22 STEARNE SCHOOL,1655,NULL,UNITY,ST,NULL,PHILADELPHIA,PA,191,NULL,B L,NULL,YES
PHILADELPHIA,2323,PHILA WD 23 DIV 23,23/23 STEARNE SCHOOL,1655,NULL,UNITY,ST,NULL,PHILADELPHIA,PA,191,NULL,B L,NULL,YES
PHILADELPHIA,2401,PHILA WD 24 DIV 01,24/01 POWELL SCHOOL,NULL,NULL,36TH ST & POWELTON AVE,NULL,NULL,PHILADELPHIA,PA,191,NULL,B L,NULL,NO
PHILADELPHIA,2402,PHILA WD 24 DIV 02,24/02 DURHAM LIBRARY,NULL,NULL,34TH ST & HAVERFORD AVE,NULL,NULL,PHILADELPHIA,PA,191,NULL,B L,NULL,YES
PHILADELPHIA,2403,PHILA WD 24 DIV 03,24/03 DURHAM LIBRARY,NULL,NULL,34TH ST & HAVERFORD AVE,NULL,NULL,PHILADELPHIA,PA,191,NULL,B L,NULL,YES
PHILADELPHIA,2404,PHILA WD 24 DIV 04,24/04 MC MICHAEL SCHOOL,NULL,NULL,36TH ST & FAIRMOUNT AVE,NULL,NULL,PHILADELPHIA,PA,191,NULL,F H,NULL,YES
PHILADELPHIA,2405,PHILA WD 24 DIV 05,24/05 POWELL SCHOOL,NULL,NULL,36TH ST & POWELTON AVE,NULL,NULL,PHILADELPHIA,PA,191,NULL,B L,NULL,YES
PHILADELPHIA,2406,PHILA WD 24 DIV 06,24/06 UNIVERSITY SQUARE,3901,NULL,MARKET,ST,NULL,PHILADELPHIA,PA,NULL,NULL,F H,,NO
PHILADELPHIA,2407,PHILA WD 24 DIV 07,24/07 MANTUA HAVERFORD COMM CTR,631,N,39TH,ST,NULL,PHILADELPHIA,PA,NULL,NULL,N L,,NO
PHILADELPHIA,2408,PHILA WD 24 DIV 08,24/08 ROWAN HOUSE,325,N,39TH,ST,NULL,PHILADELPHIA,PA,NULL,NULL,B L,NULL,NO
PHILADELPHIA,2409,PHILA WD 24 DIV 09,24/09 HEAVENLY HALL,4015,NULL,POPLAR,ST,NULL,PHILADELPHIA,PA,NULL,NULL,B L,,NO
PHILADELPHIA,2410,PHILA WD 24 DIV 10,24/10 DREXEL ARMORY BUILDING,25,N,33RD,ST,NULL,PHILADELPHIA,PA,NULL,NULL,B L,NULL,NO
PHILADELPHIA,2411,PHILA WD 24 DIV 11,24/11 DURHAM LIBRARY,NULL,NULL,34TH ST & HAVERFORD AVE,NULL,NULL,PHILADELPHIA,PA,191,NULL,B L,NULL,YES
PHILADELPHIA,2412,PHILA WD 24 DIV 12,24/12 MANTUA HAVERFORD COMM CTR,631,N,39TH,ST,NULL,PHILADELPHIA,PA,NULL,NULL,A L,,NO
PHILADELPHIA,2413,PHILA WD 24 DIV 13,24/13 MCMICHAEL SCHOOL,NULL,NULL,36TH ST & FAIRMOUNT AVE,NULL,NULL,PHILADELPHIA,PA,191,NULL,N N,NULL,YES
PHILADELPHIA,2414,PHILA WD 24 DIV 14,24/14 HEAVENLY HALL,4015,NULL,POPLAR,ST,NULL,PHILADELPHIA,PA,NULL,NULL,B L,,NO
PHILADELPHIA,2415,PHILA WD 24 DIV 15,24/15 BELMONT SCHOOL,NULL,NULL,41ST & BROWN STS,NULL,NULL,PHILADELPHIA,PA,NULL,NULL,N L,NULL,NO
PHILADELPHIA,2416,PHILA WD 24 DIV 16,24/16 BELMONT SCHOOL,NULL,NULL,41ST & BROWN STS,NULL,NULL,PHILADELPHIA,PA,NULL,NULL,N N,,NO
PHILADELPHIA,2417,PHILA WD 24 DIV 17,24/17 MANTUA HAVERFORD COMM CTR,631,N,39TH,ST,NULL,PHILADELPHIA,PA,NULL,NULL,A L,NULL,NO
PHILADELPHIA,2418,PHILA WD 24 DIV 18,24/18 DREXEL ARMORY BUILDING,25,N,33RD,ST,NULL,PHILADELPHIA,PA,191,NULL,NULL,NULL,YES
PHILADELPHIA,2419,PHILA WD 24 DIV 19,24/19 DREXEL ARMORY BUILDING,25,N,33RD,ST,NULL,PHILADELPHIA,PA,191,NULL,NULL,NULL,YES
PHILADELPHIA,2501,PHILA WD 25 DIV 01,25/01 RIVERWARDS CAFE,3118,NULL,RICHMOND,ST,NULL,PHILADELPHIA,PA,1,NULL,N N,NULL,YES
PHILADELPHIA,2502,PHILA WD 25 DIV 02,25/02 JONES MIDDLE SCHOOL,NULL,NULL,MEMPHIS & ANN STS,NULL,NULL,PHILADELPHIA,PA,NULL,NULL,N N,,NO
PHILADELPHIA,2503,PHILA WD 25 DIV 03,25/03 NATIVITY BVM PLACE,3255,NULL,BELGRADE,ST,NULL,PHILADELPHIA,PA,191,NULL,N N,NULL,YES
PHILADELPHIA,2504,PHILA WD 25 DIV 04,25/04 RICHMOND LIBRARY,NULL,NULL,INDIANA AVE & ALMOND ST,NULL,NULL,PHILADELPHIA,PA,191,NULL,B N,NULL,YES
PHILADELPHIA,2505,PHILA WD 25 DIV 05,25/05 RICHMOND LIBRARY,NULL,NULL,INDIANA AVE & ALMOND ST,NULL,NULL,PHILADELPHIA,PA,191,NULL,A L,NULL,YES
PHILADELPHIA,2506,PHILA WD 25 DIV 06,25/06 PAL CENTER,3068,NULL,BELGRADE,ST,NULL,PHILADELPHIA,PA,191,NULL,B L,NULL,YES
PHILADELPHIA,2507,PHILA WD 25 DIV 07,25/07 GARAGE,2649,E,SOMERSET,ST,NULL,PHILADELPHIA,PA,191,NULL,N N,NULL,YES
PHILADELPHIA,2508,PHILA WD 25 DIV 08,25/08 NATIVITY BVM PLACE,3255,NULL,BELGRADE,ST,NULL,PHILADELPHIA,PA,191,NULL,N N,NULL,YES
PHILADELPHIA,2509,PHILA WD 25 DIV 09,25/09 MASTBAUM HIGH SCHOOL,3116,NULL,FRANKFORD,AVE,NULL,PHILADELPHIA,PA,NULL,NULL,N N,,NO
PHILADELPHIA,2510,PHILA WD 25 DIV 10,25/10 GARAGE,2649,E,SOMERSET,ST,NULL,PHILADELPHIA,PA,191,NULL,N N,NULL,YES
PHILADELPHIA,2511,PHILA WD 25 DIV 11,25/11 COHOCKSINK RECREATION CENTER,NULL,NULL,CEDAR & CAMBRIA STS,NULL,NULL,PHILADELPHIA,PA,NULL,NULL,B L,,NO
PHILADELPHIA,2512,PHILA WD 25 DIV 12,25/12 COHOCKSINK REC CENTER,NULL,NULL,CEDAR & CAMBRIA STS,NULL,NULL,PHILADELPHIA,PA,NULL,NULL,N N,NULL,NO
PHILADELPHIA,2513,PHILA WD 25 DIV 13,25/13 JONES MIDDLE SCHOOL,NULL,NULL,MEMPHIS & ANN STS,NULL,NULL,PHILADELPHIA,PA,1,NULL,N N,NULL,YES
PHILADELPHIA,2514,PHILA WD 25 DIV 14,25/14 CARDINAL BEVILACQUA CENTER,2646,NULL,KENSINGTON,AVE,NULL,PHILADELPHIA,PA,NULL,NULL,B L,NULL,NO
PHILADELPHIA,2515,PHILA WD 25 DIV 15,25/15 NEW WILLARD SCHOOL,1930,E,ELKHART,ST,NULL,PHILADELPHIA,PA,NULL,NULL,N N,NULL,NO
PHILADELPHIA,2516,PHILA WD 25 DIV 16,25/16 FUNERAL HOME,2271,E,WILLIAM,ST,NULL,PHILADELPHIA,PA,NULL,NULL,N N,,NO
PHILADELPHIA,2517,PHILA WD 25 DIV 17,25/17 JONES MIDDLE SCHOOL,NULL,NULL,MEMPHIS & ANN STS,NULL,NULL,PHILADELPHIA,PA,NULL,NULL,N N,,NO
PHILADELPHIA,2518,PHILA WD 25 DIV 18,25/18 MASTBAUM HIGH SCHOOL,3116,NULL,FRANKFORD,AVE,NULL,PHILADELPHIA,PA,NULL,NULL,F H,,NO
PHILADELPHIA,2519,PHILA WD 25 DIV 19,25/19 NEW WILLARD SCHOOL,1930,E,ELKHART,ST,NULL,PHILADELPHIA,PA,NULL,NULL,N N,NULL,NO
PHILADELPHIA,2520,PHILA WD 25 DIV 20,25/20 NEW WILLARD SCHOOL,1930,E,ELKHART,ST,NULL,PHILADELPHIA,PA,NULL,NULL,N N,NULL,NO
PHILADELPHIA,2521,PHILA WD 25 DIV 21,25/21 MASTBAUM HIGH SCHOOL,3116,NULL,FRANKFORD,AVE,NULL,PHILADELPHIA,PA,NULL,NULL,N N,NULL,NO
PHILADELPHIA,2522,PHILA WD 25 DIV 22,25/22 COHOCKSINK RECREATION CENTER,NULL,NULL,CEDAR & CAMBRIA STS,NULL,NULL,PHILADELPHIA,PA,NULL,NULL,B L,,NO
PHILADELPHIA,2523,PHILA WD 25 DIV 23,25/23 JONES MIDDLE SCHOOL,NULL,NULL,MEMPHIS & ANN STS,NULL,NULL,PHILADELPHIA,PA,NULL,NULL,N N,,NO
PHILADELPHIA,2524,PHILA WD 25 DIV 24,25/24 JONES MIDDLE SCHOOL,NULL,NULL,MEMPHIS & ANN STS,NULL,NULL,PHILADELPHIA,PA,NULL,NULL,N N,,NO
PHILADELPHIA,2601,PHILA WD 26 DIV 01,26/01 CALVARY TEMPLE ACADEMY,3301,S,20TH,ST,NULL,PHILADELPHIA,PA,NULL,NULL,N N,NULL,NO
PHILADELPHIA,2602,PHILA WD 26 DIV 02,26/02 CALVARY TEMPLE ACADEMY,3301,S,20TH,ST,NULL,PHILADELPHIA,PA,NULL,NULL,N N,NULL,NO
PHILADELPHIA,2603,PHILA WD 26 DIV 03,26/03 CALVARY TEMPLE ACADEMY,3301,S,20TH,ST,NULL,PHILADELPHIA,PA,NULL,NULL,N N,NULL,NO
PHILADELPHIA,2604,PHILA WD 26 DIV 04,26/04 MARCONI PLAZA BOCCE COURT,NULL,NULL,BROAD ST & OREGON AVE,NULL,NULL,PHILADELPHIA,PA,191,NULL,N N,NULL,YES
PHILADELPHIA,2605,PHILA WD 26 DIV 05,26/05 BARRY RECREATION CENTER,NULL,NULL,18TH & BIGLER STS,NULL,NULL,PHILADELPHIA,PA,19145,NULL,N N,NULL,YES
PHILADELPHIA,2606,PHILA WD 26 DIV 06,26/06 BARRY RECREATION CENTER,NULL,NULL,18TH & BIGLER STS,NULL,NULL,PHILADELPHIA,PA,19145,NULL,N N,NULL,YES
PHILADELPHIA,2607,PHILA WD 26 DIV 07,26/07 CARING PEOPLE ALLIANCE,2433,S,15TH,ST,NULL,PHILADELPHIA,PA,191,NULL,N N,NULL,YES
PHILADELPHIA,2608,PHILA WD 26 DIV 08,26/08 ST MONICA'S BOWLING LANES,2500,S,16TH,ST,NULL,PHILADELPHIA,PA,NULL,NULL,N N,,NO
PHILADELPHIA,2609,PHILA WD 26 DIV 09,26/09 BARRY RECREATION CENTER,NULL,NULL,18TH & BIGLER STS,NULL,NULL,PHILADELPHIA,PA,19145,NULL,B N,NULL,YES
PHILADELPHIA,2610,PHILA WD 26 DIV 10,26/10 GUERIN REC CTR- BOCCE BLDG,NULL,NULL,16TH & JACKSON STS,NULL,NULL,PHILADELPHIA,PA,191,NULL,N N,NULL,NO
PHILADELPHIA,2611,PHILA WD 26 DIV 11,26/11 CARING PEOPLE ALLIANCE,2433,S,15TH,ST,NULL,PHILADELPHIA,PA,191,NULL,N N,NULL,YES
PHILADELPHIA,2612,PHILA WD 26 DIV 12,26/12 GUERIN RECREATION CENTER,NULL,NULL,16TH & JACKSON STS,NULL,NULL,PHILADELPHIA,PA,NULL,NULL,B N,NULL,NO
PHILADELPHIA,2613,PHILA WD 26 DIV 13,26/13 G.A.M.P. SCHOOL,NULL,NULL,22ND & RITNER STS,NULL,NULL,PHILADELPHIA,PA,191,NULL,N N,NULL,YES
PHILADELPHIA,2614,PHILA WD 26 DIV 14,26/14 G.A.M.P. SCHOOL,NULL,NULL,22ND & RITNER STS,NULL,NULL,PHILADELPHIA,PA,191,NULL,N N,NULL,YES
PHILADELPHIA,2615,PHILA WD 26 DIV 15,26/15 G.A.M.P. SCHOOL,NULL,NULL,22ND & RITNER STS,NULL,NULL,PHILADELPHIA,PA,NULL,NULL,N N,,NO
PHILADELPHIA,2616,PHILA WD 26 DIV 16,26/16 GUERIN RECREATION CENTER,NULL,NULL,16TH & JACKSON STS,NULL,NULL,PHILADELPHIA,PA,NULL,NULL,B N,NULL,NO
PHILADELPHIA,2617,PHILA WD 26 DIV 17,26/17 GUERIN RECREATION CENTER,NULL,NULL,16TH & JACKSON STS,NULL,NULL,PHILADELPHIA,PA,NULL,NULL,B N,,NO
PHILADELPHIA,2618,PHILA WD 26 DIV 18,26/18 G.A.M.P. SCHOOL,NULL,NULL,22ND & RITNER STS,NULL,NULL,PHILADELPHIA,PA,NULL,NULL,N N,,NO
PHILADELPHIA,2619,PHILA WD 26 DIV 19,26/19 GUERIN RECREATION CENTER,NULL,NULL,16TH & JACKSON STS,NULL,NULL,PHILADELPHIA,PA,NULL,NULL,B N,,NO
PHILADELPHIA,2620,PHILA WD 26 DIV 20,26/20 CALVARY TEMPLE ACADEMY,3301,S,20TH,ST,NULL,PHILADELPHIA,PA,NULL,NULL,N N,NULL,NO
PHILADELPHIA,2621,PHILA WD 26 DIV 21,26/21 CARING PEOPLE ALLIANCE,2433,S,15TH,ST,NULL,PHILADELPHIA,PA,1914,NULL,B N,NULL,YES
PHILADELPHIA,2622,PHILA WD 26 DIV 22,26/22 GUERIN REC CTR-BOCCE BLDG,NULL,NULL,16TH & JACKSON STS,NULL,NULL,PHILADELPHIA,PA,NULL,NULL,N N,NULL,NO
PHILADELPHIA,2623,PHILA WD 26 DIV 23,26/23 CALVARY TEMPLE ACADEMY,3301,S,20TH,ST,NULL,PHILADELPHIA,PA,NULL,NULL,N N,NULL,NO
PHILADELPHIA,2701,PHILA WD 27 DIV 01,27/01 FAIRFAX APARTMENTS,4247,NULL,LOCUST,ST,NULL,PHILADELPHIA,PA,NULL,NULL,N L,NULL,NO
PHILADELPHIA,2702,PHILA WD 27 DIV 02,27/02 HMS SCHOOL,4400,NULL,BALTIMORE,AVE,NULL,PHILADELPHIA,PA,NULL,NULL,N N,,NO
PHILADELPHIA,2703,PHILA WD 27 DIV 03,27/03 PENN CARE & REHABILITATION CTR,3609,NULL,CHESTNUT,ST,NULL,PHILADELPHIA,PA,NULL,NULL,B L,NULL,NO
PHILADELPHIA,2704,PHILA WD 27 DIV 04,27/04 COMEGYS SCHOOL,NULL,NULL,51ST ST & GREENWAY AVE,NULL,NULL,PHILADELPHIA,PA,191,NULL,A L,NULL,YES
PHILADELPHIA,2705,PHILA WD 27 DIV 05,27/05 CIVIC HOUSE/UNIV OF PENNA,3914,NULL,LOCUST,WALK,NULL,PHILADELPHIA,PA,191,NULL,N L,NULL,NO
PHILADELPHIA,2706,PHILA WD 27 DIV 06,27/06 CATTO EDUCATIONAL CENTER,NULL,NULL,42ND & LUDLOW STS,NULL,NULL,PHILADELPHIA,PA,NULL,NULL,N L,NULL,NO
PHILADELPHIA,2707,PHILA WD 27 DIV 07,27/07 ROSENBERGER HALL ROOM 100,600,S,43RD,ST,NULL,PHILADELPHIA,PA,NULL,NULL,F H,,NO
PHILADELPHIA,2708,PHILA WD 27 DIV 08,27/08 WALNUT ST WEST LIBRARY,3948,NULL,WALNUT,ST,NULL,PHILADELPHIA,PA,NULL,NULL,N L,NULL,NO
PHILADELPHIA,2709,PHILA WD 27 DIV 09,27/09 WALNUT ST WEST LIBRARY,3948,NULL,WALNUT,ST,NULL,PHILADELPHIA,PA,NULL,NULL,B L,,NO
PHILADELPHIA,2710,PHILA WD 27 DIV 10,27/10 SPRUCE HILL COMM ASSOC,257,S,45TH,ST,NULL,PHILADELPHIA,PA,NULL,NULL,B L,NULL,NO
PHILADELPHIA,2711,PHILA WD 27 DIV 11,27/11 PENN CARE & REHABILITATION CTR,3609,NULL,CHESTNUT,ST,NULL,PHILADELPHIA,PA,NULL,NULL,B L,,NO
PHILADELPHIA,2712,PHILA WD 27 DIV 12,27/12 COMEGYS SCHOOL,NULL,NULL,51ST ST & GREENWAY AVE,NULL,NULL,PHILADELPHIA,PA,NULL,NULL,A L,NULL,NO
PHILADELPHIA,2713,PHILA WD 27 DIV 13,27/13 CATTO EDUCATIONAL CENTER,NULL,NULL,42ND & LUDLOW STS,NULL,NULL,PHILADELPHIA,PA,NULL,NULL,N L,,NO
PHILADELPHIA,2714,PHILA WD 27 DIV 14,27/14 SPRUCE HILL COMM ASSOC,257,S,45TH,ST,NULL,PHILADELPHIA,PA,NULL,NULL,B L,,NO
PHILADELPHIA,2715,PHILA WD 27 DIV 15,27/15 48TH & WOODLAND REC CENTER,NULL,NULL,48TH ST & WOODLAND AVE,NULL,NULL,PHILADELPHIA,PA,191,NULL,N L,NULL,YES
PHILADELPHIA,2716,PHILA WD 27 DIV 16,27/16 48TH & WOODLAND REC CENTER,NULL,NULL,48TH ST & WOODLAND AVE,NULL,NULL,PHILADELPHIA,PA,191,NULL,B L,NULL,YES
PHILADELPHIA,2717,PHILA WD 27 DIV 17,27/17 REBA BROWN SR APTS,1450,S,50TH,ST,NULL,PHILADELPHIA,PA,NULL,NULL,B L,NULL,NO
PHILADELPHIA,2718,PHILA WD 27 DIV 18,27/18 VANCE HALL,3733,NULL,SPRUCE,ST,NULL,PHILADELPHIA,PA,191,NULL,B N,NULL,NO
PHILADELPHIA,2719,PHILA WD 27 DIV 19,27/19 THE ARCH CAFE,3601,NULL,LOCUST,WALK,NULL,PHILADELPHIA,PA,191,NULL,F H,NULL,YES
PHILADELPHIA,2720,PHILA WD 27 DIV 20,27/20 HARRISON COLLEGE HOUSE,3910,NULL,IRVING,ST,NULL,PHILADELPHIA,PA,NULL,NULL,B N,NULL,NO
PHILADELPHIA,2721,PHILA WD 27 DIV 21,27/21 HARNWELL COLLEGE HOUSE,3820,NULL,LOCUST,WALK,NULL,PHILADELPHIA,PA,NULL,NULL,B N,,NO
PHILADELPHIA,2722,PHILA WD 27 DIV 22,27/22 HOUSTON HALL  READING ROOM,3417,NULL,SPRUCE,ST,NULL,PHILADELPHIA,PA,NULL,NULL,B N,,NO
PHILADELPHIA,2723,PHILA WD 27 DIV 23,27/23 FAIRFAX APARTMENTS,4247,NULL,LOCUST,ST,NULL,PHILADELPHIA,PA,NULL,NULL,N L,,NO
PHILADELPHIA,28,PHILA WD 01 DIV 01,01/01 ANNUNCIATION CHURCH,1501,S,10TH,ST,NULL,PHILADELPHIA,PA,191,NULL,B L,NULL,YES
PHILADELPHIA,2801,PHILA WD 28 DIV 01,28/01 C B MOORE RECREATION CTR,NULL,NULL,22ND & HUNTINGDON STS,NULL,NULL,PHILADELPHIA,PA,NULL,NULL,N N,NULL,NO
PHILADELPHIA,2802,PHILA WD 28 DIV 02,28/02 WRIGHT SCHOOL,NULL,NULL,28TH & DAUPHIN STS,NULL,NULL,PHILADELPHIA,PA,NULL,NULL,B L,,NO
PHILADELPHIA,2803,PHILA WD 28 DIV 03,28/03 WRIGHT SCHOOL,NULL,NULL,28TH & DAUPHIN STS,NULL,NULL,PHILADELPHIA,PA,NULL,NULL,B L,,NO
PHILADELPHIA,2804,PHILA WD 28 DIV 04,28/04 STRAWBERRY MANSION SCHOOL,NULL,NULL,32ND ST & RIDGE AVE,NULL,NULL,PHILADELPHIA,PA,191,NULL,A L,NULL,YES
PHILADELPHIA,2805,PHILA WD 28 DIV 05,28/05 STRAWBERRY MANSION SCHOOL,NULL,NULL,32ND ST & RIDGE AVE,NULL,NULL,PHILADELPHIA,PA,191,NULL,A L,NULL,YES
PHILADELPHIA,2806,PHILA WD 28 DIV 06,28/06 WRIGHT SCHOOL,NULL,NULL,28TH & DAUPHIN STS,NULL,NULL,PHILADELPHIA,PA,NULL,NULL,B L,,NO
PHILADELPHIA,2807,PHILA WD 28 DIV 07,28/07 FIREHOUSE,NULL,NULL,26TH & YORK STS,NULL,NULL,PHILADELPHIA,PA,191,NULL,B L,NULL,NO
PHILADELPHIA,2808,PHILA WD 28 DIV 08,28/08 NEW LIFE BAPTIST CHURCH,2450,W,SERGEANT,ST,NULL,PHILADELPHIA,PA,191,NULL,N N,NULL,NO
PHILADELPHIA,2809,PHILA WD 28 DIV 09,28/09 ETHEL ALLEN SCHOOL,NULL,NULL,32ND ST & LEHIGH AVE,NULL,NULL,PHILADELPHIA,PA,191,NULL,B L,NULL,YES
PHILADELPHIA,2810,PHILA WD 28 DIV 10,28/10 ETHEL ALLEN SCHOOL,NULL,NULL,32ND ST & LEHIGH AVE,NULL,NULL,PHILADELPHIA,PA,191,NULL,B L,NULL,YES
PHILADELPHIA,2811,PHILA WD 28 DIV 11,28/11 ETHEL ALLEN SCHOOL,NULL,NULL,32ND ST & LEHIGH AVE,NULL,NULL,PHILADELPHIA,PA,191,NULL,B L,NULL,YES
PHILADELPHIA,2812,PHILA WD 28 DIV 12,28/12 ETHEL ALLEN SCHOOL,NULL,NULL,32ND ST & LEHIGH AVE,NULL,NULL,PHILADELPHIA,PA,1,NULL,N N,NULL,YES
PHILADELPHIA,2813,PHILA WD 28 DIV 13,28/13 WIDENER BRANCH LIBRARY,2808,W,LEHIGH,AVE,NULL,PHILADELPHIA,PA,1,NULL,N L,NULL,YES
PHILADELPHIA,2814,PHILA WD 28 DIV 14,28/14 WIDENER BRANCH LIBRARY,2808,W,LEHIGH,AVE,NULL,PHILADELPHIA,PA,NULL,NULL,N N,,NO
PHILADELPHIA,2815,PHILA WD 28 DIV 15,28/15 WIDENER BRANCH LIBRARY,2808,W,LEHIGH,AVE,NULL,PHILADELPHIA,PA,NULL,NULL,N N,,NO
PHILADELPHIA,2816,PHILA WD 28 DIV 16,28/16 WIDENER BRANCH LIBRARY,2808,W,LEHIGH,AVE,NULL,PHILADELPHIA,PA,NULL,NULL,N N,,NO
PHILADELPHIA,2817,PHILA WD 28 DIV 17,28/17 MEDIATOR LUTHERAN CHURCH,2832,N,28TH,ST,NULL,PHILADELPHIA,PA,NULL,NULL,N L,NULL,NO
PHILADELPHIA,2818,PHILA WD 28 DIV 18,28/18 C B MOORE RECREATION CTR,NULL,NULL,22ND & HUNTINGDON STS,NULL,NULL,PHILADELPHIA,PA,NULL,NULL,F H,,NO
PHILADELPHIA,2901,PHILA WD 29 DIV 01,29/01 MOORE MANOR SR HOME,1999,NULL,RIDGE,AVE,NULL,PHILADELPHIA,PA,NULL,NULL,A H,NULL,NO
PHILADELPHIA,2902,PHILA WD 29 DIV 02,29/02 SHARSWOOD HOMES COMM CENTER,1450,N,21ST,ST,NULL,PHILADELPHIA,PA,NULL,NULL,F H,NULL,NO
PHILADELPHIA,2903,PHILA WD 29 DIV 03,29/03 FIRE ENGINE CO # 34,NULL,NULL,28TH & THOMPSON STS,NULL,NULL,PHILADELPHIA,PA,191,NULL,B L,NULL,YES
PHILADELPHIA,2904,PHILA WD 29 DIV 04,29/04 SHARSWOOD HOMES COMM CENTER,1450,N,21ST,ST,NULL,PHILADELPHIA,PA,191,NULL,F H,NULL,YES
PHILADELPHIA,2905,PHILA WD 29 DIV 05,29/05 CECIL B MOORE LIBRARY,2320,NULL,CECIL B MOORE,AVE,NULL,PHILADELPHIA,PA,NULL,NULL,B L,,NO
